Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/18/2020 17:30:00,GENESE,61753,12.04,-0.07,-0.2
02/18/2020 17:30:00,H Q,61844,6.43,-0.44,5.05
02/18/2020 17:30:00,HUD VL,61758,14.59,1.13,-1.54
02/18/2020 17:30:00,LONGIL,61762,37.07,1.7,-23.45
02/18/2020 17:30:00,MHK VL,61756,10.55,0.46,1.83
02/18/2020 17:30:00,MILLWD,61759,14.7,1.22,-1.57
02/18/2020 17:30:00,N.Y.C.,61761,20.75,1.39,-7.44
02/18/2020 17:30:00,NORTH,61755,-9.11,-0.7,20.33
02/18/2020 17:30:00,NPX,61845,21.4,1,-8.48
02/18/2020 17:30:00,O H,61846,11.64,-0.52,-0.25
02/18/2020 17:30:00,PJM,61847,13.39,0.52,-0.95
02/18/2020 17:30:00,WEST,61752,11.88,-0.29,-0.25
02/18/2020 17:35:00,CAPITL,61757,15.94,1.04,-2.27
02/18/2020 17:35:00,CENTRL,61754,13.1,0.28,-0.18
02/18/2020 17:35:00,DUNWOD,61760,15.05,1.37,-1.05
02/18/2020 17:35:00,GENESE,61753,12.69,-0.08,-0.13
02/18/2020 17:35:00,H Q,61844,6.96,-0.47,5.21
02/18/2020 17:35:00,HUD VL,61758,14.89,1.2,-1.05
02/18/2020 17:35:00,LONGIL,61762,37.09,1.81,-22.65
02/18/2020 17:35:00,MHK VL,61756,11.15,0.49,1.98
02/18/2020 17:35:00,MILLWD,61759,14.99,1.29,-1.07
02/18/2020 17:35:00,N.Y.C.,61761,21.14,1.48,-7.02
02/18/2020 17:35:00,NORTH,61755,-9.08,-0.73,20.98
02/18/2020 17:35:00,NPX,61845,22,1.06,-8.3
02/18/2020 17:35:00,O H,61846,12.26,-0.54,-0.17
02/18/2020 17:35:00,PJM,61847,13.85,0.57,-0.65
02/18/2020 17:35:00,WEST,61752,12.52,-0.29,-0.17
02/18/2020 17:40:00,CAPITL,61757,16.22,1.09,-1.86
02/18/2020 17:40:00,CENTRL,61754,13.7,0.29,-0.13
02/18/2020 17:40:00,DUNWOD,61760,15.44,1.43,-0.73
02/18/2020 17:40:00,GENESE,61753,13.32,-0.05,-0.09
02/18/2020 17:40:00,H Q,61844,7.43,-0.49,5.36
02/18/2020 17:40:00,HUD VL,61758,15.27,1.26,-0.73
02/18/2020 17:40:00,LONGIL,61762,37.12,1.9,-21.95
02/18/2020 17:40:00,MHK VL,61756,11.69,0.52,2.1
02/18/2020 17:40:00,MILLWD,61759,15.37,1.35,-0.74
02/18/2020 17:40:00,N.Y.C.,61761,22.35,1.57,-7.51
02/18/2020 17:40:00,NORTH,61755,-9.06,-0.77,21.57
02/18/2020 17:40:00,NPX,61845,22.32,1.12,-7.93
02/18/2020 17:40:00,O H,61846,12.85,-0.54,-0.12
02/18/2020 17:40:00,PJM,61847,14.34,0.61,-0.45
02/18/2020 17:40:00,WEST,61752,13.13,-0.27,-0.12
02/18/2020 17:45:00,CAPITL,61757,16.2,1.13,-1.31
02/18/2020 17:45:00,CENTRL,61754,14.14,0.32,-0.06
02/18/2020 17:45:00,DUNWOD,61760,15.55,1.47,-0.32
02/18/2020 17:45:00,GENESE,61753,13.76,-0.04,-0.04
02/18/2020 17:45:00,H Q,61844,7.79,-0.51,5.46
02/18/2020 17:45:00,HUD VL,61758,15.39,1.31,-0.32
02/18/2020 17:45:00,LONGIL,61762,37.15,1.95,-21.43
02/18/2020 17:45:00,MHK VL,61756,12.1,0.55,2.22
02/18/2020 17:45:00,MILLWD,61759,15.47,1.39,-0.32
02/18/2020 17:45:00,N.Y.C.,61761,22.43,1.6,-7.07
02/18/2020 17:45:00,NORTH,61755,-9.03,-0.8,21.99
02/18/2020 17:45:00,NPX,61845,22.36,1.16,-7.44
02/18/2020 17:45:00,O H,61846,13.29,-0.52,-0.05
02/18/2020 17:45:00,PJM,61847,14.62,0.66,-0.19
02/18/2020 17:45:00,WEST,61752,13.58,-0.23,-0.05
02/18/2020 17:50:00,CAPITL,61757,16.23,1.11,-1.6
02/18/2020 17:50:00,CENTRL,61754,13.93,0.31,-0.09
02/18/2020 17:50:00,DUNWOD,61760,15.52,1.46,-0.53
02/18/2020 17:50:00,GENESE,61753,13.55,-0.04,-0.07
02/18/2020 17:50:00,H Q,61844,7.61,-0.5,5.41
02/18/2020 17:50:00,HUD VL,61758,15.34,1.29,-0.53
02/18/2020 17:50:00,LONGIL,61762,37.16,1.95,-21.69
02/18/2020 17:50:00,MHK VL,61756,11.91,0.54,2.16
02/18/2020 17:50:00,MILLWD,61759,15.44,1.38,-0.54
02/18/2020 17:50:00,N.Y.C.,61761,22.4,1.58,-7.29
02/18/2020 17:50:00,NORTH,61755,-9.05,-0.78,21.79
02/18/2020 17:50:00,NPX,61845,23.8,1.14,-9.14
02/18/2020 17:50:00,O H,61846,13.08,-0.53,-0.09
02/18/2020 17:50:00,PJM,61847,14.47,0.62,-0.33
02/18/2020 17:50:00,WEST,61752,13.35,-0.26,-0.09
02/18/2020 17:55:00,CAPITL,61757,16.22,1.13,-1.29
02/18/2020 17:55:00,CENTRL,61754,14.17,0.32,-0.05
02/18/2020 17:55:00,DUNWOD,61760,15.59,1.49,-0.3
02/18/2020 17:55:00,GENESE,61753,13.79,-0.04,-0.04
02/18/2020 17:55:00,H Q,61844,7.82,-0.51,5.47
02/18/2020 17:55:00,HUD VL,61758,15.42,1.32,-0.3
02/18/2020 17:55:00,LONGIL,61762,37.16,2,-21.37
02/18/2020 17:55:00,MHK VL,61756,12.14,0.57,2.22
02/18/2020 17:55:00,MILLWD,61759,15.51,1.41,-0.3
02/18/2020 17:55:00,N.Y.C.,61761,22.46,1.61,-7.05
02/18/2020 17:55:00,NORTH,61755,-9.01,-0.8,22.01
02/18/2020 17:55:00,NPX,61845,23.83,1.16,-8.87
02/18/2020 17:55:00,O H,61846,13.29,-0.55,-0.05
02/18/2020 17:55:00,PJM,61847,14.63,0.65,-0.18
02/18/2020 17:55:00,WEST,61752,13.58,-0.26,-0.05
02/18/2020 18:00:00,CAPITL,61757,15.08,1.08,-0.86
02/18/2020 18:00:00,CENTRL,61754,13.45,0.3,0
02/18/2020 18:00:00,DUNWOD,61760,14.58,1.43,0
02/18/2020 18:00:00,GENESE,61753,13.08,-0.07,0
02/18/2020 18:00:00,H Q,61844,7.32,-0.5,5.32
02/18/2020 18:00:00,HUD VL,61758,14.41,1.26,0
02/18/2020 18:00:00,LONGIL,61762,37.16,1.89,-22.12
02/18/2020 18:00:00,MHK VL,61756,11.47,0.54,2.21
02/18/2020 18:00:00,MILLWD,61759,14.5,1.35,0
02/18/2020 18:00:00,N.Y.C.,61761,25.01,1.55,-10.32
02/18/2020 18:00:00,NORTH,61755,-9.06,-0.78,21.42
02/18/2020 18:00:00,NPX,61845,22.77,1.1,-8.52
02/18/2020 18:00:00,O H,61846,12.58,-0.56,0
02/18/2020 18:00:00,PJM,61847,13.75,0.6,0
02/18/2020 18:00:00,WEST,61752,12.86,-0.29,0
02/18/2020 18:05:00,CAPITL,61757,15.22,1.06,-0.86
02/18/2020 18:05:00,CENTRL,61754,13.64,0.35,0
02/18/2020 18:05:00,DUNWOD,61760,14.73,1.44,0
02/18/2020 18:05:00,GENESE,61753,13.31,0.01,0
02/18/2020 18:05:00,H Q,61844,7.42,-0.52,5.35
02/18/2020 18:05:00,HUD VL,61758,14.57,1.28,0
02/18/2020 18:05:00,LONGIL,61762,37.16,1.9,-21.97
02/18/2020 18:05:00,MHK VL,61756,11.63,0.56,2.23
02/18/2020 18:05:00,MILLWD,61759,14.65,1.36,0
02/18/2020 18:05:00,N.Y.C.,61761,25.12,1.55,-10.27
02/18/2020 18:05:00,NORTH,61755,-9.05,-0.78,21.56
02/18/2020 18:05:00,NPX,61845,22.41,1.1,-8.01
02/18/2020 18:05:00,O H,61846,12.84,-0.45,0
02/18/2020 18:05:00,PJM,61847,13.95,0.65,0
02/18/2020 18:05:00,WEST,61752,13.11,-0.19,0
02/18/2020 18:10:00,CAPITL,61757,15.21,1.06,-0.86
02/18/2020 18:10:00,CENTRL,61754,13.62,0.33,0
02/18/2020 18:10:00,DUNWOD,61760,14.75,1.46,0
02/18/2020 18:10:00,GENESE,61753,13.29,0,0
02/18/2020 18:10:00,H Q,61844,7.42,-0.52,5.35
02/18/2020 18:10:00,HUD VL,61758,14.58,1.29,0
02/18/2020 18:10:00,LONGIL,61762,37.15,1.91,-21.95
02/18/2020 18:10:00,MHK VL,61756,11.63,0.55,2.21
02/18/2020 18:10:00,MILLWD,61759,14.67,1.38,0
02/18/2020 18:10:00,N.Y.C.,61761,25.25,1.58,-10.38
02/18/2020 18:10:00,NORTH,61755,-9.07,-0.8,21.56
02/18/2020 18:10:00,NPX,61845,22.4,1.1,-8.01
02/18/2020 18:10:00,O H,61846,12.81,-0.48,0
02/18/2020 18:10:00,PJM,61847,13.94,0.65,0
02/18/2020 18:10:00,WEST,61752,13.08,-0.21,0
02/18/2020 18:15:00,CAPITL,61757,15.2,1.06,-0.86
02/18/2020 18:15:00,CENTRL,61754,13.59,0.32,0
02/18/2020 18:15:00,DUNWOD,61760,14.75,1.47,0
02/18/2020 18:15:00,GENESE,61753,13.26,-0.01,0
02/18/2020 18:15:00,H Q,61844,7.4,-0.52,5.36
02/18/2020 18:15:00,HUD VL,61758,14.58,1.3,0
02/18/2020 18:15:00,LONGIL,61762,37.15,1.94,-21.93
02/18/2020 18:15:00,MHK VL,61756,11.61,0.54,2.21
02/18/2020 18:15:00,MILLWD,61759,14.67,1.39,0
02/18/2020 18:15:00,N.Y.C.,61761,65.97,1.59,-51.11
02/18/2020 18:15:00,NORTH,61755,-9.08,-0.77,21.59
02/18/2020 18:15:00,NPX,61845,22.4,1.12,-8.01
02/18/2020 18:15:00,O H,61846,12.76,-0.52,0
02/18/2020 18:15:00,PJM,61847,13.93,0.65,0
02/18/2020 18:15:00,WEST,61752,13.02,-0.25,0
02/18/2020 18:20:00,CAPITL,61757,15.2,1.05,-0.86
02/18/2020 18:20:00,CENTRL,61754,13.63,0.34,0
02/18/2020 18:20:00,DUNWOD,61760,14.75,1.46,0
02/18/2020 18:20:00,GENESE,61753,13.3,0.01,0
02/18/2020 18:20:00,H Q,61844,7.41,-0.52,5.36
02/18/2020 18:20:00,HUD VL,61758,14.59,1.3,0
02/18/2020 18:20:00,LONGIL,61762,37.15,1.93,-21.93
02/18/2020 18:20:00,MHK VL,61756,11.62,0.55,2.21
02/18/2020 18:20:00,MILLWD,61759,14.68,1.39,0
02/18/2020 18:20:00,N.Y.C.,61761,65.97,1.58,-51.1
02/18/2020 18:20:00,NORTH,61755,-9.09,-0.78,21.6
02/18/2020 18:20:00,NPX,61845,23.35,1.1,-8.96
02/18/2020 18:20:00,O H,61846,12.82,-0.47,0
02/18/2020 18:20:00,PJM,61847,13.97,0.68,0
02/18/2020 18:20:00,WEST,61752,13.1,-0.19,0
02/18/2020 18:25:00,CAPITL,61757,15.22,1.05,-0.86
02/18/2020 18:25:00,CENTRL,61754,13.63,0.32,0
02/18/2020 18:25:00,DUNWOD,61760,14.77,1.46,0
02/18/2020 18:25:00,GENESE,61753,13.3,-0.01,0
02/18/2020 18:25:00,H Q,61844,7.43,-0.52,5.36
02/18/2020 18:25:00,HUD VL,61758,14.63,1.32,0
02/18/2020 18:25:00,LONGIL,61762,34.84,1.93,-19.6
02/18/2020 18:25:00,MHK VL,61756,11.65,0.55,2.21
02/18/2020 18:25:00,MILLWD,61759,14.71,1.4,0
02/18/2020 18:25:00,N.Y.C.,61761,42.3,1.58,-27.41
02/18/2020 18:25:00,NORTH,61755,-9.07,-0.8,21.58
02/18/2020 18:25:00,NPX,61845,23.39,1.12,-8.96
02/18/2020 18:25:00,O H,61846,12.79,-0.52,0
02/18/2020 18:25:00,PJM,61847,13.95,0.64,0
02/18/2020 18:25:00,WEST,61752,13.06,-0.25,0
02/18/2020 18:30:00,CAPITL,61757,15.22,1.05,-0.86
02/18/2020 18:30:00,CENTRL,61754,13.64,0.33,0
02/18/2020 18:30:00,DUNWOD,61760,14.79,1.48,0
02/18/2020 18:30:00,GENESE,61753,13.31,0,0
02/18/2020 18:30:00,H Q,61844,7.43,-0.52,5.36
02/18/2020 18:30:00,HUD VL,61758,14.65,1.34,0
02/18/2020 18:30:00,LONGIL,61762,38.93,1.94,-23.68
02/18/2020 18:30:00,MHK VL,61756,11.65,0.55,2.21
02/18/2020 18:30:00,MILLWD,61759,14.72,1.41,0
02/18/2020 18:30:00,N.Y.C.,61761,42.3,1.58,-27.41
02/18/2020 18:30:00,NORTH,61755,-9.07,-0.8,21.58
02/18/2020 18:30:00,NPX,61845,23.39,1.12,-8.96
02/18/2020 18:30:00,O H,61846,12.82,-0.49,0
02/18/2020 18:30:00,PJM,61847,13.98,0.67,0
02/18/2020 18:30:00,WEST,61752,13.1,-0.21,0
02/18/2020 18:35:00,CAPITL,61757,15.22,1.05,-0.86
02/18/2020 18:35:00,CENTRL,61754,13.64,0.33,0
02/18/2020 18:35:00,DUNWOD,61760,14.79,1.48,0
02/18/2020 18:35:00,GENESE,61753,13.31,0,0
02/18/2020 18:35:00,H Q,61844,7.44,-0.52,5.35
02/18/2020 18:35:00,HUD VL,61758,14.65,1.34,0
02/18/2020 18:35:00,LONGIL,61762,37.16,1.96,-21.9
02/18/2020 18:35:00,MHK VL,61756,11.65,0.55,2.21
02/18/2020 18:35:00,MILLWD,61759,14.73,1.42,0
02/18/2020 18:35:00,N.Y.C.,61761,42.31,1.6,-27.41
02/18/2020 18:35:00,NORTH,61755,-9.04,-0.81,21.54
02/18/2020 18:35:00,NPX,61845,22.56,1.13,-8.12
02/18/2020 18:35:00,O H,61846,12.83,-0.48,0
02/18/2020 18:35:00,PJM,61847,13.99,0.68,0
02/18/2020 18:35:00,WEST,61752,13.11,-0.2,0
02/18/2020 18:40:00,CAPITL,61757,15.18,1.04,-0.86
02/18/2020 18:40:00,CENTRL,61754,13.63,0.34,0
02/18/2020 18:40:00,DUNWOD,61760,14.75,1.46,0
02/18/2020 18:40:00,GENESE,61753,13.31,0.03,0
02/18/2020 18:40:00,H Q,61844,7.42,-0.52,5.35
02/18/2020 18:40:00,HUD VL,61758,14.62,1.33,0
02/18/2020 18:40:00,LONGIL,61762,37.15,1.94,-21.92
02/18/2020 18:40:00,MHK VL,61756,11.63,0.55,2.2
02/18/2020 18:40:00,MILLWD,61759,14.7,1.41,0
02/18/2020 18:40:00,N.Y.C.,61761,42.29,1.58,-27.42
02/18/2020 18:40:00,NORTH,61755,-9.06,-0.81,21.53
02/18/2020 18:40:00,NPX,61845,22.53,1.12,-8.12
02/18/2020 18:40:00,O H,61846,12.86,-0.43,0
02/18/2020 18:40:00,PJM,61847,13.98,0.69,0
02/18/2020 18:40:00,WEST,61752,13.14,-0.15,0
02/18/2020 18:45:00,CAPITL,61757,14.33,1.05,0
02/18/2020 18:45:00,CENTRL,61754,13.62,0.34,0
02/18/2020 18:45:00,DUNWOD,61760,14.75,1.47,0
02/18/2020 18:45:00,GENESE,61753,13.3,0.03,0
02/18/2020 18:45:00,H Q,61844,12.76,-0.52,0
02/18/2020 18:45:00,HUD VL,61758,14.62,1.34,0
02/18/2020 18:45:00,LONGIL,61762,37.17,1.92,-21.97
02/18/2020 18:45:00,MHK VL,61756,13.82,0.54,0
02/18/2020 18:45:00,MILLWD,61759,14.68,1.41,0
02/18/2020 18:45:00,N.Y.C.,61761,42.28,1.58,-27.42
02/18/2020 18:45:00,NORTH,61755,12.46,-0.81,0.01
02/18/2020 18:45:00,NPX,61845,22.51,1.12,-8.12
02/18/2020 18:45:00,O H,61846,12.84,-0.44,0
02/18/2020 18:45:00,PJM,61847,13.95,0.68,0
02/18/2020 18:45:00,WEST,61752,13.12,-0.16,0
02/18/2020 18:50:00,CAPITL,61757,14.23,1.03,0
02/18/2020 18:50:00,CENTRL,61754,13.54,0.34,0
02/18/2020 18:50:00,DUNWOD,61760,14.66,1.46,0
02/18/2020 18:50:00,GENESE,61753,13.23,0.04,0
02/18/2020 18:50:00,H Q,61844,12.68,-0.51,0
02/18/2020 18:50:00,HUD VL,61758,14.53,1.33,0
02/18/2020 18:50:00,LONGIL,61762,37.16,1.91,-22.05
02/18/2020 18:50:00,MHK VL,61756,13.74,0.54,0
02/18/2020 18:50:00,MILLWD,61759,14.59,1.4,0
02/18/2020 18:50:00,N.Y.C.,61761,36.98,1.58,-22.2
02/18/2020 18:50:00,NORTH,61755,12.38,-0.81,0.01
02/18/2020 18:50:00,NPX,61845,21.05,1.11,-6.75
02/18/2020 18:50:00,O H,61846,12.77,-0.42,0
02/18/2020 18:50:00,PJM,61847,13.88,0.69,0
02/18/2020 18:50:00,WEST,61752,13.05,-0.14,0
02/18/2020 18:55:00,CAPITL,61757,14.2,1.04,0
02/18/2020 18:55:00,CENTRL,61754,13.5,0.34,0
02/18/2020 18:55:00,DUNWOD,61760,14.62,1.46,0
02/18/2020 18:55:00,GENESE,61753,13.18,0.03,0
02/18/2020 18:55:00,H Q,61844,12.64,-0.51,0
02/18/2020 18:55:00,HUD VL,61758,14.49,1.33,0
02/18/2020 18:55:00,LONGIL,61762,15.09,1.92,-0.02
02/18/2020 18:55:00,MHK VL,61756,13.7,0.54,0
02/18/2020 18:55:00,MILLWD,61759,14.57,1.41,0
02/18/2020 18:55:00,N.Y.C.,61761,21.14,1.58,-6.41
02/18/2020 18:55:00,NORTH,61755,12.35,-0.8,0.01
02/18/2020 18:55:00,NPX,61845,21.02,1.12,-6.75
02/18/2020 18:55:00,O H,61846,12.74,-0.42,0
02/18/2020 18:55:00,PJM,61847,13.85,0.7,0
02/18/2020 18:55:00,WEST,61752,13.01,-0.14,0
02/18/2020 19:00:00,CAPITL,61757,16,1.16,0
02/18/2020 19:00:00,CENTRL,61754,15.22,0.37,0
02/18/2020 19:00:00,DUNWOD,61760,16.51,1.66,0
02/18/2020 19:00:00,GENESE,61753,14.85,0,0
02/18/2020 19:00:00,H Q,61844,14.28,-0.56,0
02/18/2020 19:00:00,HUD VL,61758,16.36,1.51,0
02/18/2020 19:00:00,LONGIL,61762,37.2,2.17,-20.18
02/18/2020 19:00:00,MHK VL,61756,15.45,0.61,0
02/18/2020 19:00:00,MILLWD,61759,16.43,1.59,0
02/18/2020 19:00:00,N.Y.C.,61761,17.84,1.81,-1.18
02/18/2020 19:00:00,NORTH,61755,13.97,-0.88,0
02/18/2020 19:00:00,NPX,61845,22.85,1.26,-6.75
02/18/2020 19:00:00,O H,61846,14.33,-0.52,0
02/18/2020 19:00:00,PJM,61847,15.62,0.77,0
02/18/2020 19:00:00,WEST,61752,14.64,-0.21,0
02/18/2020 19:05:00,CAPITL,61757,19.98,1.45,0
02/18/2020 19:05:00,CENTRL,61754,18.96,0.43,0
02/18/2020 19:05:00,DUNWOD,61760,20.6,2.07,0
02/18/2020 19:05:00,GENESE,61753,18.47,-0.06,0
02/18/2020 19:05:00,H Q,61844,17.84,-0.69,0
02/18/2020 19:05:00,HUD VL,61758,20.4,1.87,0
02/18/2020 19:05:00,LONGIL,61762,37.27,2.69,-16.05
02/18/2020 19:05:00,MHK VL,61756,19.27,0.74,0
02/18/2020 19:05:00,MILLWD,61759,20.51,1.98,0
02/18/2020 19:05:00,N.Y.C.,61761,24.91,2.26,-4.12
02/18/2020 19:05:00,NORTH,61755,17.49,-1.04,0
02/18/2020 19:05:00,NPX,61845,24.28,1.56,-4.2
02/18/2020 19:05:00,O H,61846,17.83,-0.7,0
02/18/2020 19:05:00,PJM,61847,19.47,0.94,0
02/18/2020 19:05:00,WEST,61752,18.2,-0.33,0
02/18/2020 19:10:00,CAPITL,61757,19.87,1.33,-1.68
02/18/2020 19:10:00,CENTRL,61754,17.44,0.37,-0.22
02/18/2020 19:10:00,DUNWOD,61760,19.98,1.89,-1.24
02/18/2020 19:10:00,GENESE,61753,16.95,-0.07,-0.16
02/18/2020 19:10:00,H Q,61844,16.23,-0.62,0
02/18/2020 19:10:00,HUD VL,61758,19.79,1.7,-1.23
02/18/2020 19:10:00,LONGIL,61762,20.54,2.43,-1.25
02/18/2020 19:10:00,MHK VL,61756,17.75,0.68,-0.21
02/18/2020 19:10:00,MILLWD,61759,19.9,1.79,-1.25
02/18/2020 19:10:00,N.Y.C.,61761,106.86,2.06,-87.94
02/18/2020 19:10:00,NORTH,61755,15.91,-0.94,0
02/18/2020 19:10:00,NPX,61845,23.93,1.43,-5.64
02/18/2020 19:10:00,O H,61846,16.4,-0.66,-0.2
02/18/2020 19:10:00,PJM,61847,18.46,0.84,-0.76
02/18/2020 19:10:00,WEST,61752,16.74,-0.32,-0.2
02/18/2020 19:15:00,CAPITL,61757,17.11,1.25,0
02/18/2020 19:15:00,CENTRL,61754,16.22,0.36,0
02/18/2020 19:15:00,DUNWOD,61760,17.62,1.76,0
02/18/2020 19:15:00,GENESE,61753,15.87,0.02,0
02/18/2020 19:15:00,H Q,61844,15.25,-0.6,0
02/18/2020 19:15:00,HUD VL,61758,17.46,1.6,0
02/18/2020 19:15:00,LONGIL,61762,18.16,2.28,-0.02
02/18/2020 19:15:00,MHK VL,61756,16.49,0.63,0
02/18/2020 19:15:00,MILLWD,61759,17.54,1.68,0
02/18/2020 19:15:00,N.Y.C.,61761,104.48,1.92,-86.71
02/18/2020 19:15:00,NORTH,61755,14.93,-0.92,0.01
02/18/2020 19:15:00,NPX,61845,21.4,1.35,-4.2
02/18/2020 19:15:00,O H,61846,15.35,-0.51,0
02/18/2020 19:15:00,PJM,61847,16.66,0.81,0
02/18/2020 19:15:00,WEST,61752,15.67,-0.19,0
02/18/2020 19:20:00,CAPITL,61757,17.14,1.25,0
02/18/2020 19:20:00,CENTRL,61754,16.24,0.35,0
02/18/2020 19:20:00,DUNWOD,61760,17.65,1.76,0
02/18/2020 19:20:00,GENESE,61753,15.89,0,0
02/18/2020 19:20:00,H Q,61844,15.3,-0.59,0
02/18/2020 19:20:00,HUD VL,61758,17.49,1.6,0
02/18/2020 19:20:00,LONGIL,61762,18.19,2.29,-0.02
02/18/2020 19:20:00,MHK VL,61756,16.52,0.64,0
02/18/2020 19:20:00,MILLWD,61759,17.57,1.68,0
02/18/2020 19:20:00,N.Y.C.,61761,104.53,1.94,-86.71
02/18/2020 19:20:00,NORTH,61755,14.96,-0.92,0.01
02/18/2020 19:20:00,NPX,61845,23.16,1.35,-5.93
02/18/2020 19:20:00,O H,61846,15.35,-0.54,0
02/18/2020 19:20:00,PJM,61847,16.68,0.79,0
02/18/2020 19:20:00,WEST,61752,15.65,-0.24,0
02/18/2020 19:25:00,CAPITL,61757,15.95,1.16,0
02/18/2020 19:25:00,CENTRL,61754,15.14,0.34,0
02/18/2020 19:25:00,DUNWOD,61760,16.44,1.64,0
02/18/2020 19:25:00,GENESE,61753,14.83,0.03,0
02/18/2020 19:25:00,H Q,61844,14.25,-0.55,0
02/18/2020 19:25:00,HUD VL,61758,16.28,1.48,0
02/18/2020 19:25:00,LONGIL,61762,16.92,2.12,0
02/18/2020 19:25:00,MHK VL,61756,15.39,0.59,0
02/18/2020 19:25:00,MILLWD,61759,16.35,1.55,0
02/18/2020 19:25:00,N.Y.C.,61761,68.16,1.79,-51.57
02/18/2020 19:25:00,NORTH,61755,13.92,-0.87,0.01
02/18/2020 19:25:00,NPX,61845,21.97,1.24,-5.93
02/18/2020 19:25:00,O H,61846,14.33,-0.47,0
02/18/2020 19:25:00,PJM,61847,15.55,0.75,0
02/18/2020 19:25:00,WEST,61752,14.62,-0.18,0
02/18/2020 19:30:00,CAPITL,61757,16.75,1.13,-0.91
02/18/2020 19:30:00,CENTRL,61754,15.09,0.38,0
02/18/2020 19:30:00,DUNWOD,61760,16.31,1.6,0
02/18/2020 19:30:00,GENESE,61753,14.78,0.07,0
02/18/2020 19:30:00,H Q,61844,8.49,-0.54,5.67
02/18/2020 19:30:00,HUD VL,61758,16.16,1.46,0
02/18/2020 19:30:00,LONGIL,61762,16.78,2.07,0
02/18/2020 19:30:00,MHK VL,61756,12.94,0.59,2.35
02/18/2020 19:30:00,MILLWD,61759,16.23,1.53,0
02/18/2020 19:30:00,N.Y.C.,61761,68.03,1.75,-51.57
02/18/2020 19:30:00,NORTH,61755,-8.99,-0.85,22.84
02/18/2020 19:30:00,NPX,61845,21.84,1.21,-5.93
02/18/2020 19:30:00,O H,61846,14.34,-0.37,0
02/18/2020 19:30:00,PJM,61847,15.5,0.79,0
02/18/2020 19:30:00,WEST,61752,14.63,-0.07,0
02/18/2020 19:35:00,CAPITL,61757,15.56,1.05,-0.87
02/18/2020 19:35:00,CENTRL,61754,13.98,0.34,0
02/18/2020 19:35:00,DUNWOD,61760,15.13,1.49,0
02/18/2020 19:35:00,GENESE,61753,13.71,0.07,0
02/18/2020 19:35:00,H Q,61844,7.7,-0.52,5.42
02/18/2020 19:35:00,HUD VL,61758,14.99,1.35,0
02/18/2020 19:35:00,LONGIL,61762,15.56,1.92,0
02/18/2020 19:35:00,MHK VL,61756,11.94,0.55,2.25
02/18/2020 19:35:00,MILLWD,61759,15.06,1.42,0
02/18/2020 19:35:00,N.Y.C.,61761,66.84,1.62,-51.57
02/18/2020 19:35:00,NORTH,61755,-9.01,-0.82,21.84
02/18/2020 19:35:00,NPX,61845,20.48,1.13,-5.71
02/18/2020 19:35:00,O H,61846,13.29,-0.35,0
02/18/2020 19:35:00,PJM,61847,14.35,0.71,0
02/18/2020 19:35:00,WEST,61752,13.56,-0.08,0
02/18/2020 19:40:00,CAPITL,61757,14.68,1.05,0
02/18/2020 19:40:00,CENTRL,61754,13.97,0.34,0
02/18/2020 19:40:00,DUNWOD,61760,15.11,1.49,0
02/18/2020 19:40:00,GENESE,61753,13.71,0.08,0
02/18/2020 19:40:00,H Q,61844,13.12,-0.5,0
02/18/2020 19:40:00,HUD VL,61758,14.96,1.34,0
02/18/2020 19:40:00,LONGIL,61762,15.53,1.91,0
02/18/2020 19:40:00,MHK VL,61756,14.18,0.56,0
02/18/2020 19:40:00,MILLWD,61759,15.04,1.42,0
02/18/2020 19:40:00,N.Y.C.,61761,41.08,1.62,-25.83
02/18/2020 19:40:00,NORTH,61755,12.81,-0.8,0.01
02/18/2020 19:40:00,NPX,61845,20.47,1.13,-5.71
02/18/2020 19:40:00,O H,61846,13.29,-0.34,0
02/18/2020 19:40:00,PJM,61847,14.35,0.72,0
02/18/2020 19:40:00,WEST,61752,13.57,-0.05,0
02/18/2020 19:45:00,CAPITL,61757,14.63,1.05,0
02/18/2020 19:45:00,CENTRL,61754,13.95,0.37,0
02/18/2020 19:45:00,DUNWOD,61760,15.05,1.47,0
02/18/2020 19:45:00,GENESE,61753,13.68,0.1,0
02/18/2020 19:45:00,H Q,61844,13.07,-0.52,0
02/18/2020 19:45:00,HUD VL,61758,14.92,1.33,0
02/18/2020 19:45:00,LONGIL,61762,15.49,1.9,0
02/18/2020 19:45:00,MHK VL,61756,14.14,0.56,0
02/18/2020 19:45:00,MILLWD,61759,14.98,1.4,0
02/18/2020 19:45:00,N.Y.C.,61761,41.02,1.6,-25.83
02/18/2020 19:45:00,NORTH,61755,12.79,-0.79,0.01
02/18/2020 19:45:00,NPX,61845,20.41,1.11,-5.71
02/18/2020 19:45:00,O H,61846,13.28,-0.3,0
02/18/2020 19:45:00,PJM,61847,14.33,0.75,0
02/18/2020 19:45:00,WEST,61752,13.57,-0.01,0
02/18/2020 19:50:00,CAPITL,61757,14.63,1.05,0
02/18/2020 19:50:00,CENTRL,61754,13.94,0.35,0
02/18/2020 19:50:00,DUNWOD,61760,15.06,1.48,0
02/18/2020 19:50:00,GENESE,61753,13.68,0.1,0
02/18/2020 19:50:00,H Q,61844,13.07,-0.52,0
